subject,behavior,count,total_duration_s,video_id
1st Shrimp,APART,0,0,g107
1st Shrimp,EAT,0,NA,g107
1st Shrimp,DEFENCE,0,NA,g107
1st Shrimp,DASH,0,NA,g107
1st Shrimp,OUT OF FRME,0,0,g107
1st Shrimp,BLACK EYES,0,0,g107
1st Shrimp,CHASE HETERO,0,NA,g107
1st Shrimp,CHASE CON,0,NA,g107
1st Shrimp,CHASE UNKNOWN,0,NA,g107
2nd Shrimp,INSIDE,0,0,g107
2nd Shrimp,EDGE,0,0,g107
2nd Shrimp,NEAR,0,0,g107
2nd Shrimp,AWAY,0,0,g107
2nd Shrimp,CONTACT,0,0,g107
2nd Shrimp,APART,0,0,g107
2nd Shrimp,EAT,0,NA,g107
2nd Shrimp,DEFENCE,0,NA,g107
2nd Shrimp,DASH,0,NA,g107
2nd Shrimp,OUT OF FRME,0,0,g107
2nd Shrimp,BLACK EYES,0,0,g107
2nd Shrimp,CHASE HETERO,0,NA,g107
2nd Shrimp,CHASE CON,0,NA,g107
2nd Shrimp,CHASE UNKNOWN,0,NA,g107
3rd Shrimp,INSIDE,0,0,g107
3rd Shrimp,EDGE,0,0,g107
3rd Shrimp,NEAR,0,0,g107
3rd Shrimp,AWAY,0,0,g107
3rd Shrimp,CONTACT,0,0,g107
3rd Shrimp,APART,0,0,g107
3rd Shrimp,EAT,0,NA,g107
3rd Shrimp,DEFENCE,0,NA,g107
3rd Shrimp,DASH,0,NA,g107
3rd Shrimp,OUT OF FRME,0,0,g107
3rd Shrimp,BLACK EYES,0,0,g107
3rd Shrimp,CHASE HETERO,0,NA,g107
3rd Shrimp,CHASE CON,0,NA,g107
3rd Shrimp,CHASE UNKNOWN,0,NA,g107
1st Goby,INSIDE,1,1.004,g107
1st Goby,EDGE,3,17.056,g107
1st Goby,NEAR,4,135.871,g107
1st Goby,AWAY,1,146.061,g107
1st Goby,CONTACT,3,138.456,g107
1st Goby,APART,2,161.54,g107
1st Goby,EAT,0,NA,g107
1st Goby,DEFENCE,0,NA,g107
1st Goby,DASH,0,NA,g107
1st Goby,OUT OF FRME,1,144.558,g107
1st Goby,BLACK EYES,0,0,g107
1st Goby,CHASE HETERO,0,NA,g107
1st Goby,CHASE CON,0,NA,g107
1st Goby,CHASE UNKNOWN,0,NA,g107
2nd Goby,INSIDE,0,0,g107
2nd Goby,EDGE,1,12.509,g107
2nd Goby,NEAR,2,7.533,g107
2nd Goby,AWAY,2,279.954,g107
2nd Goby,CONTACT,2,17.053,g107
2nd Goby,APART,3,282.943,g107
2nd Goby,EAT,1,NA,g107
2nd Goby,DEFENCE,0,NA,g107
2nd Goby,DASH,0,NA,g107
2nd Goby,OUT OF FRME,2,249.928,g107
2nd Goby,BLACK EYES,0,0,g107
2nd Goby,CHASE HETERO,0,NA,g107
2nd Goby,CHASE CON,0,NA,g107
2nd Goby,CHASE UNKNOWN,0,NA,g107
1st Shrimp,INSIDE,0,0,g108
1st Shrimp,EDGE,0,0,g108
1st Shrimp,NEAR,0,0,g108
1st Shrimp,AWAY,0,0,g108
1st Shrimp,CONTACT,0,0,g108
1st Shrimp,APART,0,0,g108
1st Shrimp,EAT,0,NA,g108
1st Shrimp,DEFENCE,0,NA,g108
1st Shrimp,DASH,0,NA,g108
1st Shrimp,OUT OF FRME,0,0,g108
1st Shrimp,BLACK EYES,0,0,g108
1st Shrimp,CHASE HETERO,0,NA,g108
1st Shrimp,CHASE CON,0,NA,g108
1st Shrimp,CHASE UNKNOWN,0,NA,g108
2nd Shrimp,INSIDE,0,0,g108
2nd Shrimp,EDGE,0,0,g108
2nd Shrimp,NEAR,0,0,g108
2nd Shrimp,AWAY,0,0,g108
2nd Shrimp,CONTACT,0,0,g108
2nd Shrimp,APART,0,0,g108
2nd Shrimp,EAT,0,NA,g108
2nd Shrimp,DEFENCE,0,NA,g108
2nd Shrimp,DASH,0,NA,g108
2nd Shrimp,OUT OF FRME,0,0,g108
2nd Shrimp,BLACK EYES,0,0,g108
2nd Shrimp,CHASE HETERO,0,NA,g108
2nd Shrimp,CHASE CON,0,NA,g108
2nd Shrimp,CHASE UNKNOWN,0,NA,g108
3rd Shrimp,INSIDE,0,0,g108
3rd Shrimp,EDGE,0,0,g108
3rd Shrimp,NEAR,0,0,g108
3rd Shrimp,AWAY,0,0,g108
3rd Shrimp,CONTACT,0,0,g108
3rd Shrimp,APART,0,0,g108
3rd Shrimp,EAT,0,NA,g108
3rd Shrimp,DEFENCE,0,NA,g108
3rd Shrimp,DASH,0,NA,g108
3rd Shrimp,OUT OF FRME,0,0,g108
3rd Shrimp,BLACK EYES,0,0,g108
3rd Shrimp,CHASE HETERO,0,NA,g108
3rd Shrimp,CHASE CON,0,NA,g108
3rd Shrimp,CHASE UNKNOWN,0,NA,g108
1st Goby,INSIDE,0,0,g108
1st Goby,EDGE,3,152.877,g108
1st Goby,NEAR,4,112.409,g108
1st Goby,AWAY,2,34.706,g108
1st Goby,CONTACT,4,267.008,g108
1st Goby,APART,4,32.985,g108
1st Goby,EAT,2,NA,g108
1st Goby,DEFENCE,0,NA,g108
1st Goby,DASH,0,NA,g108
1st Goby,OUT OF FRME,0,0,g108
1st Goby,BLACK EYES,0,0,g108
1st Goby,CHASE HETERO,0,NA,g108
1st Goby,CHASE CON,0,NA,g108
1st Goby,CHASE UNKNOWN,0,NA,g108
2nd Goby,INSIDE,0,0,g108
2nd Goby,EDGE,3,138.919,g108
2nd Goby,NEAR,3,63.052,g108
2nd Goby,AWAY,1,98.023,g108
2nd Goby,CONTACT,4,184.242,g108
2nd Goby,APART,4,115.751,g108
2nd Goby,EAT,0,NA,g108
2nd Goby,DEFENCE,0,NA,g108
2nd Goby,DASH,0,NA,g108
2nd Goby,OUT OF FRME,1,96.524,g108
2nd Goby,BLACK EYES,0,0,g108
2nd Goby,CHASE HETERO,0,NA,g108
2nd Goby,CHASE CON,0,NA,g108
2nd Goby,CHASE UNKNOWN,0,NA,g108
1st Shrimp,INSIDE,0,0,g109
1st Shrimp,EDGE,0,0,g109
1st Shrimp,NEAR,0,0,g109
1st Shrimp,AWAY,0,0,g109
1st Shrimp,CONTACT,0,0,g109
1st Shrimp,APART,0,0,g109
1st Shrimp,EAT,0,NA,g109
1st Shrimp,DEFENCE,0,NA,g109
1st Shrimp,DASH,0,NA,g109
1st Shrimp,OUT OF FRME,0,0,g109
1st Shrimp,BLACK EYES,0,0,g109
1st Shrimp,CHASE HETERO,0,NA,g109
1st Shrimp,CHASE CON,0,NA,g109
1st Shrimp,CHASE UNKNOWN,0,NA,g109
2nd Shrimp,INSIDE,0,0,g109
2nd Shrimp,EDGE,0,0,g109
2nd Shrimp,NEAR,0,0,g109
2nd Shrimp,AWAY,0,0,g109
2nd Shrimp,CONTACT,0,0,g109
2nd Shrimp,APART,0,0,g109
2nd Shrimp,EAT,0,NA,g109
2nd Shrimp,DEFENCE,0,NA,g109
2nd Shrimp,DASH,0,NA,g109
2nd Shrimp,OUT OF FRME,0,0,g109
2nd Shrimp,BLACK EYES,0,0,g109
2nd Shrimp,CHASE HETERO,0,NA,g109
2nd Shrimp,CHASE CON,0,NA,g109
2nd Shrimp,CHASE UNKNOWN,0,NA,g109
3rd Shrimp,INSIDE,0,0,g109
3rd Shrimp,EDGE,0,0,g109
3rd Shrimp,NEAR,0,0,g109
3rd Shrimp,AWAY,0,0,g109
3rd Shrimp,CONTACT,0,0,g109
3rd Shrimp,APART,0,0,g109
3rd Shrimp,EAT,0,NA,g109
3rd Shrimp,DEFENCE,0,NA,g109
3rd Shrimp,DASH,0,NA,g109
3rd Shrimp,OUT OF FRME,0,0,g109
3rd Shrimp,BLACK EYES,0,0,g109
3rd Shrimp,CHASE HETERO,0,NA,g109
3rd Shrimp,CHASE CON,0,NA,g109
3rd Shrimp,CHASE UNKNOWN,0,NA,g109
1st Goby,INSIDE,0,0,g109
1st Goby,EDGE,4,213.783,g109
1st Goby,NEAR,5,21.59,g109
1st Goby,AWAY,2,64.617,g109
1st Goby,CONTACT,4,213.783,g109
1st Goby,APART,4,86.21,g109
1st Goby,EAT,2,NA,g109
1st Goby,DEFENCE,2,NA,g109
1st Goby,DASH,0,NA,g109
1st Goby,OUT OF FRME,0,0,g109
1st Goby,BLACK EYES,4,45.292,g109
1st Goby,CHASE HETERO,0,NA,g109
1st Goby,CHASE CON,0,NA,g109
1st Goby,CHASE UNKNOWN,0,NA,g109
2nd Goby,INSIDE,0,0,g109
2nd Goby,EDGE,0,0,g109
2nd Goby,NEAR,0,0,g109
2nd Goby,AWAY,0,0,g109
2nd Goby,CONTACT,0,0,g109
2nd Goby,APART,0,0,g109
2nd Goby,EAT,0,NA,g109
2nd Goby,DEFENCE,0,NA,g109
2nd Goby,DASH,0,NA,g109
2nd Goby,OUT OF FRME,0,0,g109
2nd Goby,BLACK EYES,0,0,g109
2nd Goby,CHASE HETERO,0,NA,g109
2nd Goby,CHASE CON,0,NA,g109
2nd Goby,CHASE UNKNOWN,0,NA,g109
1st Shrimp,INSIDE,0,0,g11
1st Shrimp,EDGE,0,0,g11
1st Shrimp,NEAR,0,0,g11
1st Shrimp,AWAY,0,0,g11
1st Shrimp,CONTACT,0,0,g11
1st Shrimp,APART,0,0,g11
1st Shrimp,EAT,0,NA,g11
1st Shrimp,DEFENCE,0,NA,g11
1st Shrimp,DASH,0,NA,g11
1st Shrimp,OUT OF FRME,0,0,g11
1st Shrimp,BLACK EYES,0,0,g11
1st Shrimp,CHASE HETERO,0,NA,g11
1st Shrimp,CHASE CON,0,NA,g11
1st Shrimp,CHASE UNKNOWN,0,NA,g11
2nd Shrimp,INSIDE,0,0,g11
2nd Shrimp,EDGE,0,0,g11
2nd Shrimp,NEAR,0,0,g11
2nd Shrimp,AWAY,0,0,g11
2nd Shrimp,CONTACT,0,0,g11
2nd Shrimp,APART,0,0,g11
2nd Shrimp,EAT,0,NA,g11
2nd Shrimp,DEFENCE,0,NA,g11
2nd Shrimp,DASH,0,NA,g11
2nd Shrimp,OUT OF FRME,0,0,g11
2nd Shrimp,BLACK EYES,0,0,g11
2nd Shrimp,CHASE HETERO,0,NA,g11
2nd Shrimp,CHASE CON,0,NA,g11
2nd Shrimp,CHASE UNKNOWN,0,NA,g11
3rd Shrimp,INSIDE,0,0,g11
3rd Shrimp,EDGE,0,0,g11
3rd Shrimp,NEAR,0,0,g11
3rd Shrimp,AWAY,0,0,g11
3rd Shrimp,CONTACT,0,0,g11
3rd Shrimp,APART,0,0,g11
3rd Shrimp,EAT,0,NA,g11
3rd Shrimp,DEFENCE,0,NA,g11
3rd Shrimp,DASH,0,NA,g11
3rd Shrimp,OUT OF FRME,0,0,g11
3rd Shrimp,BLACK EYES,0,0,g11
3rd Shrimp,CHASE HETERO,0,NA,g11
3rd Shrimp,CHASE CON,0,NA,g11
3rd Shrimp,CHASE UNKNOWN,0,NA,g11
1st Goby,INSIDE,0,0,g11
1st Goby,EDGE,2,60.852,g11
1st Goby,NEAR,4,28.311,g11
1st Goby,AWAY,3,210.829,g11
1st Goby,CONTACT,2,277.996,g11
1st Goby,APART,2,22.001,g11
1st Goby,EAT,3,NA,g11
1st Goby,DEFENCE,0,NA,g11
1st Goby,DASH,0,NA,g11
1st Goby,OUT OF FRME,4,29.123,g11
1st Goby,BLACK EYES,0,0,g11
1st Goby,CHASE HETERO,0,NA,g11
1st Goby,CHASE CON,0,NA,g11
1st Goby,CHASE UNKNOWN,0,NA,g11
2nd Goby,INSIDE,0,0,g11
2nd Goby,EDGE,1,29.032,g11
2nd Goby,NEAR,2,1.579,g11
2nd Goby,AWAY,2,269.385,g11
2nd Goby,CONTACT,1,29.035,g11
2nd Goby,APART,2,270.963,g11
2nd Goby,EAT,0,NA,g11
2nd Goby,DEFENCE,0,NA,g11
2nd Goby,DASH,0,NA,g11
2nd Goby,OUT OF FRME,4,103.643,g11
2nd Goby,BLACK EYES,0,0,g11
2nd Goby,CHASE HETERO,0,NA,g11
2nd Goby,CHASE CON,0,NA,g11
2nd Goby,CHASE UNKNOWN,0,NA,g11
1st Shrimp,INSIDE,0,0,g110
1st Shrimp,EDGE,0,0,g110
1st Shrimp,NEAR,0,0,g110
1st Shrimp,AWAY,0,0,g110
1st Shrimp,CONTACT,0,0,g110
1st Shrimp,APART,0,0,g110
1st Shrimp,EAT,0,NA,g110
1st Shrimp,DEFENCE,0,NA,g110
1st Shrimp,DASH,0,NA,g110
1st Shrimp,OUT OF FRME,0,0,g110
1st Shrimp,BLACK EYES,0,0,g110
1st Shrimp,CHASE HETERO,0,NA,g110
1st Shrimp,CHASE CON,0,NA,g110
1st Shrimp,CHASE UNKNOWN,0,NA,g110
2nd Shrimp,INSIDE,0,0,g110
2nd Shrimp,EDGE,0,0,g110
2nd Shrimp,NEAR,0,0,g110
2nd Shrimp,AWAY,0,0,g110
2nd Shrimp,CONTACT,0,0,g110
2nd Shrimp,APART,0,0,g110
2nd Shrimp,EAT,0,NA,g110
2nd Shrimp,DEFENCE,0,NA,g110
2nd Shrimp,DASH,0,NA,g110
2nd Shrimp,OUT OF FRME,0,0,g110
2nd Shrimp,BLACK EYES,0,0,g110
2nd Shrimp,CHASE HETERO,0,NA,g110
2nd Shrimp,CHASE CON,0,NA,g110
2nd Shrimp,CHASE UNKNOWN,0,NA,g110
3rd Shrimp,INSIDE,0,0,g110
3rd Shrimp,EDGE,0,0,g110
3rd Shrimp,NEAR,0,0,g110
3rd Shrimp,AWAY,0,0,g110
3rd Shrimp,CONTACT,0,0,g110
3rd Shrimp,APART,0,0,g110
3rd Shrimp,EAT,0,NA,g110
3rd Shrimp,DEFENCE,0,NA,g110
3rd Shrimp,DASH,0,NA,g110
3rd Shrimp,OUT OF FRME,0,0,g110
3rd Shrimp,BLACK EYES,0,0,g110
3rd Shrimp,CHASE HETERO,0,NA,g110
3rd Shrimp,CHASE CON,0,NA,g110
3rd Shrimp,CHASE UNKNOWN,0,NA,g110
1st Goby,INSIDE,0,0,g110
1st Goby,EDGE,3,290.727,g110
1st Goby,NEAR,2,9.269,g110
1st Goby,AWAY,0,0,g110
1st Goby,CONTACT,3,291.76,g110
1st Goby,APART,2,8.236,g110
1st Goby,EAT,0,NA,g110
1st Goby,DEFENCE,1,NA,g110
1st Goby,DASH,1,NA,g110
1st Goby,OUT OF FRME,0,0,g110
1st Goby,BLACK EYES,4,43.719,g110
1st Goby,CHASE HETERO,0,NA,g110
1st Goby,CHASE CON,0,NA,g110
1st Goby,CHASE UNKNOWN,0,NA,g110
2nd Goby,INSIDE,0,0,g110
2nd Goby,EDGE,0,0,g110
2nd Goby,NEAR,0,0,g110
2nd Goby,AWAY,0,0,g110
2nd Goby,CONTACT,0,0,g110
2nd Goby,APART,0,0,g110
2nd Goby,EAT,0,NA,g110
2nd Goby,DEFENCE,0,NA,g110
2nd Goby,DASH,0,NA,g110
2nd Goby,OUT OF FRME,0,0,g110
2nd Goby,BLACK EYES,0,0,g110
2nd Goby,CHASE HETERO,0,NA,g110
2nd Goby,CHASE CON,0,NA,g110
2nd Goby,CHASE UNKNOWN,0,NA,g110
1st Shrimp,INSIDE,0,0,g111
1st Shrimp,EDGE,0,0,g111
1st Shrimp,NEAR,0,0,g111
1st Shrimp,AWAY,0,0,g111
1st Shrimp,CONTACT,0,0,g111
1st Shrimp,APART,0,0,g111
1st Shrimp,EAT,0,NA,g111
1st Shrimp,DEFENCE,0,NA,g111
1st Shrimp,DASH,0,NA,g111
1st Shrimp,OUT OF FRME,0,0,g111
1st Shrimp,BLACK EYES,0,0,g111
1st Shrimp,CHASE HETERO,0,NA,g111
1st Shrimp,CHASE CON,0,NA,g111
1st Shrimp,CHASE UNKNOWN,0,NA,g111
2nd Shrimp,INSIDE,0,0,g111
2nd Shrimp,EDGE,0,0,g111
2nd Shrimp,NEAR,0,0,g111
2nd Shrimp,AWAY,0,0,g111
2nd Shrimp,CONTACT,0,0,g111
2nd Shrimp,APART,0,0,g111
2nd Shrimp,EAT,0,NA,g111
2nd Shrimp,DEFENCE,0,NA,g111
2nd Shrimp,DASH,0,NA,g111
2nd Shrimp,OUT OF FRME,0,0,g111
2nd Shrimp,BLACK EYES,0,0,g111
2nd Shrimp,CHASE HETERO,0,NA,g111
2nd Shrimp,CHASE CON,0,NA,g111
2nd Shrimp,CHASE UNKNOWN,0,NA,g111
3rd Shrimp,INSIDE,0,0,g111
3rd Shrimp,EDGE,0,0,g111
3rd Shrimp,NEAR,0,0,g111
3rd Shrimp,AWAY,0,0,g111
3rd Shrimp,CONTACT,0,0,g111
3rd Shrimp,APART,0,0,g111
3rd Shrimp,EAT,0,NA,g111
3rd Shrimp,DEFENCE,0,NA,g111
3rd Shrimp,DASH,0,NA,g111
3rd Shrimp,OUT OF FRME,0,0,g111
3rd Shrimp,BLACK EYES,0,0,g111
3rd Shrimp,CHASE HETERO,0,NA,g111
3rd Shrimp,CHASE CON,0,NA,g111
3rd Shrimp,CHASE UNKNOWN,0,NA,g111
1st Goby,INSIDE,0,0,g111
1st Goby,EDGE,3,120.47,g111
1st Goby,NEAR,5,139.136,g111
1st Goby,AWAY,2,40.385,g111
1st Goby,CONTACT,3,223.556,g111
1st Goby,APART,2,76.44,g111
1st Goby,EAT,2,NA,g111
1st Goby,DEFENCE,2,NA,g111
1st Goby,DASH,0,NA,g111
1st Goby,OUT OF FRME,0,0,g111
1st Goby,BLACK EYES,2,16.508,g111
1st Goby,CHASE HETERO,0,NA,g111
1st Goby,CHASE CON,0,NA,g111
1st Goby,CHASE UNKNOWN,0,NA,g111
2nd Goby,INSIDE,0,0,g111
2nd Goby,EDGE,0,0,g111
2nd Goby,NEAR,0,0,g111
2nd Goby,AWAY,0,0,g111
2nd Goby,CONTACT,0,0,g111
2nd Goby,APART,0,0,g111
2nd Goby,EAT,0,NA,g111
2nd Goby,DEFENCE,0,NA,g111
2nd Goby,DASH,0,NA,g111
2nd Goby,OUT OF FRME,0,0,g111
2nd Goby,BLACK EYES,0,0,g111
2nd Goby,CHASE HETERO,0,NA,g111
2nd Goby,CHASE CON,0,NA,g111
2nd Goby,CHASE UNKNOWN,0,NA,g111
1st Shrimp,INSIDE,0,0,g112
1st Shrimp,EDGE,0,0,g112
1st Shrimp,NEAR,0,0,g112
1st Shrimp,AWAY,0,0,g112
1st Shrimp,CONTACT,0,0,g112
1st Shrimp,APART,0,0,g112
1st Shrimp,EAT,0,NA,g112
1st Shrimp,DEFENCE,0,NA,g112
1st Shrimp,DASH,0,NA,g112
1st Shrimp,OUT OF FRME,0,0,g112
1st Shrimp,BLACK EYES,0,0,g112
1st Shrimp,CHASE HETERO,0,NA,g112
1st Shrimp,CHASE CON,0,NA,g112
1st Shrimp,CHASE UNKNOWN,0,NA,g112
2nd Shrimp,INSIDE,0,0,g112
2nd Shrimp,EDGE,0,0,g112
2nd Shrimp,NEAR,0,0,g112
2nd Shrimp,AWAY,0,0,g112
2nd Shrimp,CONTACT,0,0,g112
2nd Shrimp,APART,0,0,g112
2nd Shrimp,EAT,0,NA,g112
2nd Shrimp,DEFENCE,0,NA,g112
2nd Shrimp,DASH,0,NA,g112
2nd Shrimp,OUT OF FRME,0,0,g112
2nd Shrimp,BLACK EYES,0,0,g112
2nd Shrimp,CHASE HETERO,0,NA,g112
2nd Shrimp,CHASE CON,0,NA,g112
2nd Shrimp,CHASE UNKNOWN,0,NA,g112
3rd Shrimp,INSIDE,0,0,g112
3rd Shrimp,EDGE,0,0,g112
3rd Shrimp,NEAR,0,0,g112
3rd Shrimp,AWAY,0,0,g112
3rd Shrimp,CONTACT,0,0,g112
3rd Shrimp,APART,0,0,g112
3rd Shrimp,EAT,0,NA,g112
3rd Shrimp,DEFENCE,0,NA,g112
3rd Shrimp,DASH,0,NA,g112
3rd Shrimp,OUT OF FRME,0,0,g112
3rd Shrimp,BLACK EYES,0,0,g112
3rd Shrimp,CHASE HETERO,0,NA,g112
3rd Shrimp,CHASE CON,0,NA,g112
3rd Shrimp,CHASE UNKNOWN,0,NA,g112
1st Goby,INSIDE,0,0,g112
1st Goby,EDGE,3,142.681,g112
1st Goby,NEAR,4,153.794,g112
1st Goby,AWAY,1,3.518,g112
1st Goby,CONTACT,11,178.003,g112
1st Goby,APART,10,117.027,g112
1st Goby,EAT,6,NA,g112
1st Goby,DEFENCE,0,NA,g112
1st Goby,DASH,0,NA,g112
1st Goby,OUT OF FRME,0,0,g112
1st Goby,BLACK EYES,0,0,g112
1st Goby,CHASE HETERO,0,NA,g112
1st Goby,CHASE CON,0,NA,g112
1st Goby,CHASE UNKNOWN,0,NA,g112
2nd Goby,INSIDE,0,0,g112
2nd Goby,EDGE,3,201.315,g112
2nd Goby,NEAR,3,96.641,g112
2nd Goby,AWAY,0,0,g112
2nd Goby,CONTACT,8,227.992,g112
2nd Goby,APART,8,71.993,g112
2nd Goby,EAT,2,NA,g112
2nd Goby,DEFENCE,0,NA,g112
2nd Goby,DASH,0,NA,g112
2nd Goby,OUT OF FRME,0,0,g112
2nd Goby,BLACK EYES,0,0,g112
2nd Goby,CHASE HETERO,0,NA,g112
2nd Goby,CHASE CON,0,NA,g112
2nd Goby,CHASE UNKNOWN,0,NA,g112
1st Shrimp,INSIDE,0,0,g113
1st Shrimp,EDGE,0,0,g113
1st Shrimp,NEAR,0,0,g113
1st Shrimp,AWAY,0,0,g113
1st Shrimp,CONTACT,0,0,g113
1st Shrimp,APART,0,0,g113
1st Shrimp,EAT,0,NA,g113
1st Shrimp,DEFENCE,0,NA,g113
1st Shrimp,DASH,0,NA,g113
1st Shrimp,OUT OF FRME,0,0,g113
1st Shrimp,BLACK EYES,0,0,g113
1st Shrimp,CHASE HETERO,0,NA,g113
1st Shrimp,CHASE CON,0,NA,g113
1st Shrimp,CHASE UNKNOWN,0,NA,g113
2nd Shrimp,INSIDE,0,0,g113
2nd Shrimp,EDGE,0,0,g113
2nd Shrimp,NEAR,0,0,g113
2nd Shrimp,AWAY,0,0,g113
2nd Shrimp,CONTACT,0,0,g113
2nd Shrimp,APART,0,0,g113
2nd Shrimp,EAT,0,NA,g113
2nd Shrimp,DEFENCE,0,NA,g113
2nd Shrimp,DASH,0,NA,g113
2nd Shrimp,OUT OF FRME,0,0,g113
2nd Shrimp,BLACK EYES,0,0,g113
2nd Shrimp,CHASE HETERO,0,NA,g113
2nd Shrimp,CHASE CON,0,NA,g113
2nd Shrimp,CHASE UNKNOWN,0,NA,g113
3rd Shrimp,INSIDE,0,0,g113
3rd Shrimp,EDGE,0,0,g113
3rd Shrimp,NEAR,0,0,g113
3rd Shrimp,AWAY,0,0,g113
3rd Shrimp,CONTACT,0,0,g113
3rd Shrimp,APART,0,0,g113
3rd Shrimp,EAT,0,NA,g113
3rd Shrimp,DEFENCE,0,NA,g113
3rd Shrimp,DASH,0,NA,g113
3rd Shrimp,OUT OF FRME,0,0,g113
3rd Shrimp,BLACK EYES,0,0,g113
3rd Shrimp,CHASE HETERO,0,NA,g113
3rd Shrimp,CHASE CON,0,NA,g113
3rd Shrimp,CHASE UNKNOWN,0,NA,g113
1st Goby,INSIDE,2,48.044,g113
1st Goby,EDGE,5,248.175,g113
1st Goby,NEAR,2,3.024,g113
1st Goby,AWAY,0,0,g113
1st Goby,CONTACT,3,296.721,g113
1st Goby,APART,2,3.024,g113
1st Goby,EAT,3,NA,g113
1st Goby,DEFENCE,0,NA,g113
1st Goby,DASH,0,NA,g113
1st Goby,OUT OF FRME,0,0,g113
1st Goby,BLACK EYES,0,0,g113
1st Goby,CHASE HETERO,0,NA,g113
1st Goby,CHASE CON,0,NA,g113
1st Goby,CHASE UNKNOWN,0,NA,g113
2nd Goby,INSIDE,1,8.288,g113
2nd Goby,EDGE,4,215.355,g113
2nd Goby,NEAR,2,76.351,g113
2nd Goby,AWAY,0,0,g113
2nd Goby,CONTACT,3,223.397,g113
2nd Goby,APART,2,76.599,g113
2nd Goby,EAT,3,NA,g113
2nd Goby,DEFENCE,0,NA,g113
2nd Goby,DASH,0,NA,g113
2nd Goby,OUT OF FRME,0,0,g113
2nd Goby,BLACK EYES,0,0,g113
2nd Goby,CHASE HETERO,0,NA,g113
2nd Goby,CHASE CON,0,NA,g113
2nd Goby,CHASE UNKNOWN,0,NA,g113
1st Shrimp,INSIDE,0,0,g114
1st Shrimp,EDGE,0,0,g114
1st Shrimp,NEAR,0,0,g114
1st Shrimp,AWAY,0,0,g114
1st Shrimp,CONTACT,0,0,g114
1st Shrimp,APART,0,0,g114
1st Shrimp,EAT,0,NA,g114
1st Shrimp,DEFENCE,0,NA,g114
1st Shrimp,DASH,0,NA,g114
1st Shrimp,OUT OF FRME,0,0,g114
1st Shrimp,BLACK EYES,0,0,g114
1st Shrimp,CHASE HETERO,0,NA,g114
1st Shrimp,CHASE CON,0,NA,g114
1st Shrimp,CHASE UNKNOWN,0,NA,g114
2nd Shrimp,INSIDE,0,0,g114
2nd Shrimp,EDGE,0,0,g114
2nd Shrimp,NEAR,0,0,g114
2nd Shrimp,AWAY,0,0,g114
2nd Shrimp,CONTACT,0,0,g114
2nd Shrimp,APART,0,0,g114
2nd Shrimp,EAT,0,NA,g114
2nd Shrimp,DEFENCE,0,NA,g114
2nd Shrimp,DASH,0,NA,g114
2nd Shrimp,OUT OF FRME,0,0,g114
2nd Shrimp,BLACK EYES,0,0,g114
2nd Shrimp,CHASE HETERO,0,NA,g114
2nd Shrimp,CHASE CON,0,NA,g114
2nd Shrimp,CHASE UNKNOWN,0,NA,g114
3rd Shrimp,INSIDE,0,0,g114
3rd Shrimp,EDGE,0,0,g114
3rd Shrimp,NEAR,0,0,g114
3rd Shrimp,AWAY,0,0,g114
3rd Shrimp,CONTACT,0,0,g114
3rd Shrimp,APART,0,0,g114
3rd Shrimp,EAT,0,NA,g114
3rd Shrimp,DEFENCE,0,NA,g114
3rd Shrimp,DASH,0,NA,g114
3rd Shrimp,OUT OF FRME,0,0,g114
3rd Shrimp,BLACK EYES,0,0,g114
3rd Shrimp,CHASE HETERO,0,NA,g114
3rd Shrimp,CHASE CON,0,NA,g114
3rd Shrimp,CHASE UNKNOWN,0,NA,g114
1st Goby,INSIDE,1,1.329,g114
1st Goby,EDGE,2,55.183,g114
1st Goby,NEAR,2,47.2,g114
1st Goby,AWAY,2,196.282,g114
1st Goby,CONTACT,5,184.364,g114
1st Goby,APART,5,115.627,g114
1st Goby,EAT,2,NA,g114
1st Goby,DEFENCE,0,NA,g114
1st Goby,DASH,0,NA,g114
1st Goby,OUT OF FRME,0,0,g114
1st Goby,BLACK EYES,0,0,g114
1st Goby,CHASE HETERO,0,NA,g114
1st Goby,CHASE CON,1,NA,g114
1st Goby,CHASE UNKNOWN,0,NA,g114
2nd Goby,INSIDE,0,0,g114
2nd Goby,EDGE,3,284.423,g114
2nd Goby,NEAR,2,15.573,g114
2nd Goby,AWAY,0,0,g114
2nd Goby,CONTACT,3,284.423,g114
2nd Goby,APART,2,15.573,g114
2nd Goby,EAT,1,NA,g114
2nd Goby,DEFENCE,0,NA,g114
2nd Goby,DASH,0,NA,g114
2nd Goby,OUT OF FRME,0,0,g114
2nd Goby,BLACK EYES,0,0,g114
2nd Goby,CHASE HETERO,0,NA,g114
2nd Goby,CHASE CON,0,NA,g114
2nd Goby,CHASE UNKNOWN,0,NA,g114
1st Shrimp,INSIDE,0,0,g115
1st Shrimp,EDGE,0,0,g115
1st Shrimp,NEAR,0,0,g115
1st Shrimp,AWAY,0,0,g115
1st Shrimp,CONTACT,0,0,g115
1st Shrimp,APART,0,0,g115
1st Shrimp,EAT,0,NA,g115
1st Shrimp,DEFENCE,0,NA,g115
1st Shrimp,DASH,0,NA,g115
1st Shrimp,OUT OF FRME,0,0,g115
1st Shrimp,BLACK EYES,0,0,g115
1st Shrimp,CHASE HETERO,0,NA,g115
