video_id,subject,behavior,modifiers,count,total_duration_s,duration_mean_s,duration_std_dev,inter_event_intervals_mean_s,inter_event_intervals_std_dev,percent_of_total_length
j388,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j388,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j388,2nd Goby,APART,,0,0,0,NA,-,-,0
j388,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j388,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j388,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j388,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j388,2nd Shrimp,EDGE,,5,11.003,2.201,2.067,43.105,39.113,3.7
j388,2nd Shrimp,NEAR,,6,20.493,3.415,2.549,45.205,38.149,6.8
j388,2nd Shrimp,AWAY,,4,117.248,29.312,22.133,45.302,56.388,39.1
j388,2nd Shrimp,CONTACT,,5,142.737,28.547,29.402,27.984,43.45,47.6
j388,2nd Shrimp,INSIDE,,3,151.239,50.413,45.01,36.883,9.006,50.4
j388,2nd Shrimp,APART,,5,157.254,31.451,38.42,17.938,20.051,52.4
j388,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j388,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j388,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j388,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j388,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j388,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j388,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j388,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j389,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j389,1st Goby,EDGE,,0,0,0,NA,-,-,0
j389,1st Goby,NEAR,,0,0,0,NA,-,-,0
j389,1st Goby,AWAY,,0,0,0,NA,-,-,0
j389,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j389,1st Goby,APART,,0,0,0,NA,-,-,0
j389,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j389,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j389,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j389,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j389,1st Shrimp,AWAY,,4,33.407,8.352,8.392,58.106,99.321,11.1
j389,1st Shrimp,EDGE,,14,71.237,5.088,4.246,16,16.393,23.7
j389,1st Shrimp,APART,,4,86.518,21.63,25.297,58.558,32.402,28.8
j389,1st Shrimp,NEAR,,13,95.346,7.334,5.957,9.747,10.591,31.8
j389,1st Shrimp,INSIDE,,5,99.975,19.995,24.092,38.51,28.547,33.3
j389,1st Shrimp,CONTACT,,4,213.475,53.369,28.417,9.847,11.253,71.2
j389,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j389,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j389,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j389,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j389,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j389,2nd Goby,APART,,0,0,0,NA,-,-,0
j389,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j389,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j389,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j389,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j389,2nd Shrimp,EDGE,,6,14.131,2.355,1.089,39.115,23.618,4.7
j389,2nd Shrimp,NEAR,,7,36.798,5.257,6.707,27.301,23.698,12.3
j389,2nd Shrimp,APART,,8,81.968,10.246,19.521,30.56,30.409,27.3
j389,2nd Shrimp,AWAY,,4,112.914,28.229,24.603,26.228,25.519,37.6
j389,2nd Shrimp,INSIDE,,3,136.138,45.379,44.531,79.874,24.572,45.4
j389,2nd Shrimp,CONTACT,,8,218.017,27.252,29.665,3.68,6.473,72.7
j389,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j389,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j389,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j389,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j389,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j389,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j389,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j389,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j39,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j39,1st Goby,EDGE,,0,0,0,NA,-,-,0
j39,1st Goby,NEAR,,0,0,0,NA,-,-,0
j39,1st Goby,AWAY,,0,0,0,NA,-,-,0
j39,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j39,1st Goby,APART,,0,0,0,NA,-,-,0
j39,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j39,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j39,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j39,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j39,1st Shrimp,AWAY,,1,11.01,11.01,NA,NA,NA,3.7
j39,1st Shrimp,APART,,3,16.569,5.523,3.483,86.944,101.391,5.5
j39,1st Shrimp,NEAR,,22,65.064,2.957,3.307,10.856,12.807,21.7
j39,1st Shrimp,EDGE,,41,109.179,2.663,2.805,4.601,6.794,36.4
j39,1st Shrimp,INSIDE,,21,114.663,5.46,7.925,8.91,8.033,38.2
j39,1st Shrimp,CONTACT,,4,283.425,70.856,62.562,5.525,3.483,94.5
j39,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j39,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j39,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j39,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j39,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j39,2nd Goby,APART,,0,0,0,NA,-,-,0
j39,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j39,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j39,2nd Shrimp,NEAR,,0,0,0,NA,-,-,0
j39,2nd Shrimp,AWAY,,0,0,0,NA,-,-,0
j39,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j39,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j39,2nd Shrimp,EDGE,,1,0.622,0.622,NA,NA,NA,0.2
j39,2nd Shrimp,APART,,3,146.942,48.981,72.022,40.763,14.812,49
j39,2nd Shrimp,CONTACT,,4,153.052,38.263,30.08,48.983,72.022,51
j39,2nd Shrimp,INSIDE,,1,299.377,299.377,NA,NA,NA,99.8
j39,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j39,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j39,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j39,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j39,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j39,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j39,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j39,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j390,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j390,1st Goby,EDGE,,0,0,0,NA,-,-,0
j390,1st Goby,NEAR,,0,0,0,NA,-,-,0
j390,1st Goby,AWAY,,0,0,0,NA,-,-,0
j390,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j390,1st Goby,APART,,0,0,0,NA,-,-,0
j390,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j390,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j390,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j390,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j390,1st Shrimp,EDGE,,6,15.134,2.522,3.246,37.988,27.508,5
j390,1st Shrimp,INSIDE,,1,23.484,23.484,NA,NA,NA,7.8
j390,1st Shrimp,APART,,5,35.588,7.118,9.755,43.736,32.469,11.9
j390,1st Shrimp,NEAR,,7,50.911,7.273,7.713,26.421,30.797,17
j390,1st Shrimp,AWAY,,3,210.455,70.152,22.806,7.486,2.104,70.2
j390,1st Shrimp,CONTACT,,5,264.403,52.881,34.769,8.492,10.692,88.1
j390,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j390,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j390,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j390,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j390,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j390,2nd Goby,APART,,0,0,0,NA,-,-,0
j390,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j390,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j390,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j390,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j390,2nd Shrimp,EDGE,,7,15.983,2.283,1.044,45.248,56.165,5.3
j390,2nd Shrimp,NEAR,,7,35.989,5.141,6.149,35.623,58.977,12
j390,2nd Shrimp,INSIDE,,3,55.082,18.361,17.57,35.497,47.733,18.4
j390,2nd Shrimp,APART,,4,66.319,16.58,17.385,74.167,77.414,22.1
j390,2nd Shrimp,AWAY,,3,192.927,64.309,77.964,16.748,16.621,64.3
j390,2nd Shrimp,CONTACT,,4,233.674,58.418,70.619,21.825,16.981,77.9
j390,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j390,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j390,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j390,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j390,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j390,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j390,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j390,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j391,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j391,1st Goby,EDGE,,0,0,0,NA,-,-,0
j391,1st Goby,NEAR,,0,0,0,NA,-,-,0
j391,1st Goby,AWAY,,0,0,0,NA,-,-,0
j391,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j391,1st Goby,APART,,0,0,0,NA,-,-,0
j391,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j391,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j391,1st Shrimp,NEAR,,0,0,0,NA,-,-,0
j391,1st Shrimp,AWAY,,0,0,0,NA,-,-,0
j391,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j391,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j391,1st Shrimp,EDGE,,4,28.71,7.178,11.096,50.347,66.948,9.6
j391,1st Shrimp,APART,,7,60.977,8.711,9.905,39.837,27.429,20.3
j391,1st Shrimp,CONTACT,,6,239.011,39.835,27.429,11.043,11.061,79.7
j391,1st Shrimp,INSIDE,,5,271.282,54.256,47.734,7.18,11.096,90.4
j391,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j391,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j391,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j391,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j391,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j391,2nd Goby,APART,,0,0,0,NA,-,-,0
j391,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j391,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j391,2nd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j391,2nd Shrimp,EDGE,,0,0,0,NA,-,-,0
j391,2nd Shrimp,NEAR,,0,0,0,NA,-,-,0
j391,2nd Shrimp,AWAY,,0,0,0,NA,-,-,0
j391,2nd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j391,2nd Shrimp,APART,,0,0,0,NA,-,-,0
j391,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j391,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j391,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j391,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j391,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j391,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j391,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j391,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j391,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j391,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j392,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j392,1st Goby,EDGE,,0,0,0,NA,-,-,0
j392,1st Goby,NEAR,,0,0,0,NA,-,-,0
j392,1st Goby,AWAY,,0,0,0,NA,-,-,0
j392,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j392,1st Goby,APART,,0,0,0,NA,-,-,0
j392,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j392,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j392,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j392,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j392,1st Shrimp,INSIDE,,1,10.484,10.484,NA,NA,NA,3.5
j392,1st Shrimp,EDGE,,4,16.608,4.152,3.101,33.069,21.269,5.5
j392,1st Shrimp,APART,,5,26.402,5.28,5.239,32.101,19.874,8.8
j392,1st Shrimp,NEAR,,11,36.266,3.297,2.566,20.516,23.855,12.1
j392,1st Shrimp,AWAY,,9,236.618,26.291,26.72,7.153,7.677,78.9
j392,1st Shrimp,CONTACT,,5,273.589,54.718,53.425,5.503,6.023,91.2
j392,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j392,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j392,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j392,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j392,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j392,2nd Goby,APART,,0,0,0,NA,-,-,0
j392,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j392,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j392,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j392,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j392,2nd Shrimp,EDGE,,8,46.021,5.753,4.868,33.751,29.772,15.3
j392,2nd Shrimp,INSIDE,,4,61.911,15.478,17.88,73.174,22.53,20.6
j392,2nd Shrimp,NEAR,,14,69.55,4.968,3.676,16.034,16.531,23.2
j392,2nd Shrimp,APART,,7,93.065,13.295,21.176,32.27,35.045,31
j392,2nd Shrimp,AWAY,,10,122.483,12.248,12.883,16.121,22.422,40.8
j392,2nd Shrimp,CONTACT,,7,206.922,29.56,32.784,14.973,22.683,69
j392,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j392,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j392,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j392,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j392,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j392,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j392,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j392,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j393,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j393,1st Goby,EDGE,,0,0,0,NA,-,-,0
j393,1st Goby,NEAR,,0,0,0,NA,-,-,0
j393,1st Goby,AWAY,,0,0,0,NA,-,-,0
j393,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j393,1st Goby,APART,,0,0,0,NA,-,-,0
j393,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j393,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j393,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j393,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j393,1st Shrimp,APART,,4,8.465,2.116,1.847,38.845,54.274,2.8
j393,1st Shrimp,INSIDE,,6,23.426,3.904,1.788,29.617,37.052,7.8
j393,1st Shrimp,EDGE,,18,87.752,4.875,6.055,10.708,12.558,29.3
j393,1st Shrimp,NEAR,,22,90.322,4.106,3.563,8.941,8.928,30.1
j393,1st Shrimp,AWAY,,10,98.445,9.845,9.495,22.34,28.61,32.8
j393,1st Shrimp,CONTACT,,5,291.527,58.305,56.655,2.118,1.847,97.2
j393,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j393,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j393,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j393,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j393,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j393,2nd Goby,APART,,0,0,0,NA,-,-,0
j393,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j393,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j393,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j393,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j393,2nd Shrimp,APART,,8,27.959,3.495,2.762,32.836,27.706,9.3
j393,2nd Shrimp,AWAY,,6,34.226,5.704,6.263,26.721,27.209,11.4
j393,2nd Shrimp,INSIDE,,7,61.738,8.82,5.369,32.057,19.354,20.6
j393,2nd Shrimp,EDGE,,15,84.3,5.62,6.733,12.004,10.401,28.1
j393,2nd Shrimp,NEAR,,15,119.698,7.98,10.949,12.49,10.835,39.9
j393,2nd Shrimp,CONTACT,,8,272.026,34.003,25.863,3.572,2.975,90.7
j393,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j393,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j393,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j393,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j393,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j393,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j393,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j393,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j394,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j394,1st Goby,EDGE,,0,0,0,NA,-,-,0
j394,1st Goby,NEAR,,0,0,0,NA,-,-,0
j394,1st Goby,AWAY,,0,0,0,NA,-,-,0
j394,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j394,1st Goby,APART,,0,0,0,NA,-,-,0
j394,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j394,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j394,1st Shrimp,AWAY,,0,0,0,NA,-,-,0
j394,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j394,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j394,1st Shrimp,NEAR,,3,8.022,2.674,2.755,3.245,3.205,2.7
j394,1st Shrimp,EDGE,,5,15.974,3.195,2.422,22.03,38.775,5.3
j394,1st Shrimp,CONTACT,,2,44.679,22.34,19.539,75.084,NA,14.9
j394,1st Shrimp,APART,,2,255.318,127.659,74.355,8.525,NA,85.1
j394,1st Shrimp,INSIDE,,3,275.996,91.999,94.366,12.002,8.49,92
j394,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j394,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j394,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j394,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j394,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j394,2nd Goby,APART,,0,0,0,NA,-,-,0
j394,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j394,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j394,2nd Shrimp,AWAY,,0,0,0,NA,-,-,0
j394,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j394,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j394,2nd Shrimp,EDGE,,1,2.021,2.021,NA,NA,NA,0.7
j394,2nd Shrimp,NEAR,,1,3.625,3.625,NA,NA,NA,1.2
j394,2nd Shrimp,CONTACT,,2,45.17,22.585,19.895,74.59,NA,15.1
j394,2nd Shrimp,APART,,2,254.827,127.413,74.707,8.519,NA,84.9
j394,2nd Shrimp,INSIDE,,1,294.352,294.352,NA,NA,NA,98.1
j394,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j394,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j394,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j394,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j394,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j394,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j394,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j394,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j395,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j395,1st Goby,EDGE,,0,0,0,NA,-,-,0
j395,1st Goby,NEAR,,0,0,0,NA,-,-,0
j395,1st Goby,AWAY,,0,0,0,NA,-,-,0
j395,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j395,1st Goby,APART,,0,0,0,NA,-,-,0
j395,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j395,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j395,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j395,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j395,1st Shrimp,AWAY,,1,13.528,13.528,NA,NA,NA,4.5
j395,1st Shrimp,NEAR,,8,41.578,5.197,3.951,24.252,35.317,13.9
j395,1st Shrimp,EDGE,,13,63.65,4.896,5.384,17.872,22.935,21.2
j395,1st Shrimp,CONTACT,,8,138.615,17.327,19.75,18.641,28.075,46.2
j395,1st Shrimp,APART,,9,161.369,17.93,24.547,17.329,19.75,53.8
j395,1st Shrimp,INSIDE,,7,178.965,25.566,27.903,20.173,20.815,59.7
j395,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j395,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j395,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j395,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j395,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j395,2nd Goby,APART,,0,0,0,NA,-,-,0
j395,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j395,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j395,2nd Shrimp,AWAY,,0,0,0,NA,-,-,0
j395,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j395,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j395,2nd Shrimp,NEAR,,3,18.728,6.243,6.147,87.157,119.366,6.2
j395,2nd Shrimp,EDGE,,7,25.973,3.71,2.595,32.874,43.406,8.7
j395,2nd Shrimp,CONTACT,,6,86.198,14.366,18.902,36.533,29.818,28.7
j395,2nd Shrimp,APART,,7,213.79,30.541,26.591,14.368,18.902,71.3
j395,2nd Shrimp,INSIDE,,5,255.285,51.057,40.123,11.179,7.7,85.1
j395,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j395,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j395,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j395,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j395,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j395,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j395,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j395,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j396,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j396,1st Goby,EDGE,,0,0,0,NA,-,-,0
j396,1st Goby,NEAR,,0,0,0,NA,-,-,0
j396,1st Goby,AWAY,,0,0,0,NA,-,-,0
j396,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j396,1st Goby,APART,,0,0,0,NA,-,-,0
j396,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j396,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j396,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j396,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j396,1st Shrimp,INSIDE,,2,45.098,22.549,22.22,5.997,NA,15
j396,1st Shrimp,EDGE,,7,48.663,6.952,3.842,39.095,18.24,16.2
j396,1st Shrimp,APART,,5,76.098,15.22,26.257,22.311,4.741,25.4
j396,1st Shrimp,NEAR,,11,99.788,9.072,18.01,13.568,8.667,33.3
j396,1st Shrimp,AWAY,,6,106.426,17.738,8.289,26.496,48.288,35.5
j396,1st Shrimp,CONTACT,,5,223.893,44.779,50.41,3.565,3.659,74.6
j396,2nd Goby,INSIDE,,0,0,0,NA,-,-,0
j396,2nd Goby,EDGE,,0,0,0,NA,-,-,0
j396,2nd Goby,NEAR,,0,0,0,NA,-,-,0
j396,2nd Goby,AWAY,,0,0,0,NA,-,-,0
j396,2nd Goby,CONTACT,,0,0,0,NA,-,-,0
j396,2nd Goby,APART,,0,0,0,NA,-,-,0
j396,2nd Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j396,2nd Goby,BLACK EYES,,0,0,0,NA,-,-,0
j396,2nd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j396,2nd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j396,2nd Shrimp,EDGE,,13,37.398,2.877,2.603,17.112,12.369,12.5
j396,2nd Shrimp,NEAR,,14,53.858,3.847,5.427,10.701,9.502,18
j396,2nd Shrimp,AWAY,,6,63.208,10.535,8.758,15.703,14.463,21.1
j396,2nd Shrimp,APART,,8,135.512,16.939,18.574,23.498,29.771,45.2
j396,2nd Shrimp,INSIDE,,6,145.5,24.25,20.39,30.9,38.471,48.5
j396,2nd Shrimp,CONTACT,,7,164.474,23.496,29.771,12.921,13.856,54.8
j396,3rd Shrimp,INSIDE,,0,0,0,NA,-,-,0
j396,3rd Shrimp,EDGE,,0,0,0,NA,-,-,0
j396,3rd Shrimp,NEAR,,0,0,0,NA,-,-,0
j396,3rd Shrimp,AWAY,,0,0,0,NA,-,-,0
j396,3rd Shrimp,CONTACT,,0,0,0,NA,-,-,0
j396,3rd Shrimp,APART,,0,0,0,NA,-,-,0
j396,3rd Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j396,3rd Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j397,1st Goby,INSIDE,,0,0,0,NA,-,-,0
j397,1st Goby,EDGE,,0,0,0,NA,-,-,0
j397,1st Goby,NEAR,,0,0,0,NA,-,-,0
j397,1st Goby,AWAY,,0,0,0,NA,-,-,0
j397,1st Goby,CONTACT,,0,0,0,NA,-,-,0
j397,1st Goby,APART,,0,0,0,NA,-,-,0
j397,1st Goby,OUT OF FRME,,0,0,0,NA,-,-,0
j397,1st Goby,BLACK EYES,,0,0,0,NA,-,-,0
j397,1st Shrimp,APART,,0,0,0,NA,-,-,0
j397,1st Shrimp,OUT OF FRME,,0,0,0,NA,-,-,0
j397,1st Shrimp,BLACK EYES,,0,0,0,NA,-,-,0
j397,1st Shrimp,AWAY,,3,2.261,0.754,0.254,69.368,92.444,0.8
